season,round,leg,leg_finish,entry_number,leg_time
2018,6,2,22,21,6511.0
2018,6,2,23,44,6545.0
2018,6,2,24,83,6696.0
2018,6,2,25,38,6936.0
2018,6,2,26,61,6946.0
2018,6,2,27,90,6987.0
2018,6,2,28,33,6992.0
2018,6,2,29,32,6997.0
2018,6,2,30,62,7005.0
2018,6,2,31,46,7095.0
2018,6,2,32,69,7143.0
2018,6,2,33,65,7148.0
2018,6,2,34,85,7216.0
2018,6,2,35,73,7278.0
2018,6,2,36,87,7391.0
2018,6,2,37,70,7541.0
2018,6,2,38,66,7566.0
2018,6,2,39,92,7598.0
2018,6,2,40,71,7673.0
2018,6,2,41,45,7678.0
2018,6,2,42,91,7822.0
2018,6,2,43,98,7869.0
2018,6,2,44,96,7962.0
2018,6,2,45,93,8031.0
2018,6,2,46,68,8085.0
2018,6,2,47,67,8196.0
2018,6,2,48,95,8259.0
2018,6,2,49,63,8608.0
2018,6,2,50,72,8692.0
2018,6,2,51,41,8710.0
2018,6,2,52,74,8725.0
2018,6,3,1,9,1978.0
2018,6,3,2,3,1982.0
2018,6,3,3,16,1990.0
2018,6,3,4,7,1992.0
2018,6,3,5,5,1996.0
2018,6,3,6,2,1996.0
2018,6,3,7,12,2016.0
2018,6,3,8,4,2025.0
2018,6,3,9,11,2026.0
2018,6,3,10,1,2031.0
2018,6,3,11,32,2066.0
2018,6,3,12,31,2074.0
2018,6,3,13,42,2090.0
2018,6,3,14,35,2091.0
2018,6,3,15,46,2095.0
2018,6,3,16,36,2102.0
2018,6,3,17,38,2107.0
2018,6,3,18,41,2110.0
2018,6,3,19,37,2121.0
2018,6,3,20,83,2123.0
2018,6,3,21,47,2127.0
2018,6,3,22,39,2129.0
2018,6,3,23,34,2131.0
2018,6,3,24,45,2164.0
2018,6,3,25,43,2170.0
2018,6,3,26,33,2173.0
2018,6,3,27,81,2200.0
2018,6,3,28,44,2204.0
2018,6,3,29,87,2206.0
2018,6,3,30,40,2232.0
2018,6,3,31,90,2247.0
2018,6,3,32,63,2272.0
2018,6,3,33,62,2296.0
2018,6,3,34,61,2308.0
2018,6,3,35,71,2365.0
2018,6,3,36,68,2365.0
2018,6,3,37,69,2388.0
2018,6,3,38,91,2412.0
2018,6,3,39,92,2416.0
2018,6,3,40,73,2455.0
2018,6,3,41,98,2458.0
2018,6,3,42,70,2466.0
2018,6,3,43,93,2480.0
2018,6,3,44,74,2489.0
2018,6,3,45,96,2530.0
2018,6,3,46,72,2773.0
2018,6,3,47,66,3086.0
2018,7,1,1,1,5756.0
2018,7,1,2,5,5775.0
2018,7,1,3,7,5794.0
2018,7,1,4,9,5798.0
2018,7,1,5,12,5815.0
2018,7,1,6,6,5818.0
2018,7,1,7,11,5842.0
2018,7,1,8,38,5999.0
2018,7,1,9,31,6013.0
2018,7,1,10,39,6077.0
2018,7,1,11,21,6122.0
2018,7,1,12,34,6137.0
2018,7,1,13,32,6176.0
2018,7,1,14,40,6196.0
2018,7,1,15,36,6210.0
2018,7,1,16,81,6266.0
2018,7,1,17,33,6271.0
2018,7,1,18,35,6345.0
2018,7,1,19,8,6372.0
2018,7,1,20,3,6390.0
2018,7,1,21,82,6575.0
2018,7,1,22,2,6600.0
2018,7,1,23,24,6671.0
2018,7,1,24,63,6781.0
2018,7,1,25,61,6793.0
2018,7,1,26,4,7017.0
2018,7,1,27,90,7429.0
2018,7,1,28,64,7533.0
2018,7,1,29,41,7757.0
2018,7,1,30,83,7837.0
2018,7,1,31,42,7890.0
2018,7,1,32,88,7891.0
2018,7,1,33,95,8028.0
2018,7,1,34,86,8372.0
2018,7,1,35,62,8838.0
2018,7,1,36,22,9089.0
2018,7,1,37,23,9249.0
2018,7,1,38,89,9343.0
2018,7,1,39,96,9383.0
2018,7,1,40,92,9488.0
2018,7,1,41,94,9638.0
2018,7,1,42,93,9731.0
2018,7,1,43,91,9814.0
2018,7,1,44,98,9833.0
2018,7,2,1,5,5165.0
2018,7,2,2,1,5180.0
2018,7,2,3,9,5192.0
2018,7,2,4,6,5240.0
2018,7,2,5,12,5245.0
2018,7,2,6,11,5287.0
2018,7,2,7,8,5312.0
2018,7,2,8,2,5326.0
2018,7,2,9,4,5329.0
2018,7,2,10,3,5422.0
2018,7,2,11,33,5524.0
2018,7,2,12,31,5564.0
2018,7,2,13,21,5596.0
2018,7,2,14,35,5661.0
2018,7,2,15,39,5690.0
2018,7,2,16,36,5718.0
2018,7,2,17,81,5779.0
2018,7,2,18,7,5791.0
2018,7,2,19,34,5829.0
2018,7,2,20,32,5855.0
2018,7,2,21,42,5977.0
2018,7,2,22,82,6132.0
2018,7,2,23,61,6206.0
2018,7,2,24,63,6501.0
2018,7,2,25,83,6604.0
2018,7,2,26,40,6871.0
2018,7,2,27,64,6879.0
2018,7,2,28,96,6902.0
2018,7,2,29,86,7024.0
2018,7,2,30,95,7599.0
2018,7,2,31,38,8049.0
2018,7,2,32,62,8452.0
2018,7,2,33,90,8704.0
2018,7,2,34,88,8704.0
2018,7,2,35,89,8704.0
2018,7,2,36,98,8884.0
2018,7,2,37,92,8887.0
2018,7,2,38,91,8891.0
2018,7,2,39,93,9852.0
2018,7,2,40,23,9964.0
2018,7,3,1,5,1617.0
2018,7,3,2,1,1622.0
2018,7,3,3,7,1655.0
2018,7,3,4,8,1672.0
2018,7,3,5,6,1675.0
2018,7,3,6,3,1675.0
2018,7,3,7,9,1683.0
2018,7,3,8,12,1688.0
2018,7,3,9,11,1699.0
2018,7,3,10,2,1708.0
2018,7,3,11,33,1740.0
2018,7,3,12,4,1761.0
2018,7,3,13,42,1761.0
2018,7,3,14,31,1775.0
2018,7,3,15,34,1778.0
2018,7,3,16,35,1778.0
2018,7,3,17,39,1784.0
2018,7,3,18,21,1793.0
2018,7,3,19,81,1821.0
2018,7,3,20,86,1823.0
2018,7,3,21,40,1825.0
2018,7,3,22,38,1848.0
2018,7,3,23,82,1939.0
2018,7,3,24,23,2020.0
2018,7,3,25,36,2034.0
2018,7,3,26,83,2090.0
2018,7,3,27,63,2115.0
2018,7,3,28,90,2157.0
2018,7,3,29,62,2158.0
2018,7,3,30,61,2248.0
2018,7,3,31,89,2255.0
2018,7,3,32,95,2300.0
2018,7,3,33,92,2331.0
2018,7,3,34,64,2400.0
2018,7,3,35,98,2919.0
2018,8,1,1,8,3854.0
2018,8,1,2,10,3860.0
2018,8,1,3,7,3878.0
2018,8,1,4,6,3891.0
2018,8,1,5,3,3901.0
2018,8,1,6,1,3913.0
2018,8,1,7,2,3916.0
2018,8,1,8,9,3916.0
2018,8,1,9,11,3949.0
2018,8,1,10,5,3972.0
2018,8,1,11,41,4067.0
2018,8,1,12,45,4099.0
2018,8,1,13,38,4125.0
2018,8,1,14,31,4130.0
2018,8,1,15,81,4134.0
2018,8,1,16,4,4168.0
2018,8,1,17,32,4190.0
2018,8,1,18,83,4207.0
2018,8,1,19,82,4210.0
2018,8,1,20,35,4250.0
2018,8,1,21,39,4252.0
2018,8,1,22,44,4264.0
2018,8,1,23,87,4354.0
2018,8,1,24,12,4363.0
2018,8,1,25,40,4386.0
2018,8,1,26,46,4400.0
2018,8,1,27,84,4486.0
2018,8,1,28,85,4516.0
2018,8,1,29,71,4533.0
2018,8,1,30,62,4555.0
2018,8,1,31,86,4561.0
2018,8,1,32,64,4575.0
2018,8,1,33,63,4579.0
2018,8,1,34,76,4634.0
2018,8,1,35,66,4643.0
2018,8,1,36,68,4676.0
2018,8,1,37,65,4717.0
2018,8,1,38,97,4750.0
2018,8,1,39,69,4776.0
2018,8,1,40,73,4813.0
2018,8,1,41,70,4828.0
2018,8,1,42,67,4947.0
2018,8,1,43,94,4965.0
2018,8,1,44,74,4977.0
2018,8,1,45,91,5128.0
2018,8,1,46,37,5174.0
2018,8,1,47,98,5236.0
2018,8,1,48,96,5238.0
2018,8,1,49,42,5350.0
2018,8,1,50,100,5624.0
2018,8,1,51,89,5639.0
2018,8,1,52,103,5667.0
2018,8,1,53,104,5731.0
2018,8,1,54,78,5803.0
2018,8,1,55,34,5936.0
2018,8,1,56,43,5964.0
2018,8,1,57,48,6518.0
2018,8,1,58,93,6597.0
2018,8,1,59,102,7186.0
2018,8,1,60,36,8056.0
2018,8,1,61,47,8263.0
2018,8,1,62,101,9033.0
2018,8,1,63,72,9116.0
2018,8,2,1,8,4143.0
2018,8,2,2,9,4162.0
2018,8,2,3,7,4164.0
2018,8,2,4,10,4176.0
2018,8,2,5,6,4196.0
2018,8,2,6,3,4202.0
2018,8,2,7,1,4212.0
2018,8,2,8,2,4220.0
2018,8,2,9,11,4225.0
2018,8,2,10,5,4240.0
2018,8,2,11,4,4309.0
2018,8,2,12,45,4417.0
2018,8,2,13,38,4444.0
2018,8,2,14,47,4460.0
2018,8,2,15,32,4472.0
2018,8,2,16,35,4490.0
2018,8,2,17,36,4496.0
2018,8,2,18,34,4546.0
2018,8,2,19,82,4588.0
2018,8,2,20,37,4619.0
2018,8,2,21,41,4640.0
2018,8,2,22,87,4651.0
2018,8,2,23,40,4751.0
2018,8,2,24,89,4806.0
2018,8,2,25,85,4848.0
2018,8,2,26,62,4893.0
2018,8,2,27,71,4902.0
2018,8,2,28,63,4952.0
2018,8,2,29,66,5005.0
2018,8,2,30,68,5110.0
2018,8,2,31,73,5158.0
2018,8,2,32,70,5231.0
2018,8,2,33,101,5289.0
2018,8,2,34,94,5409.0
2018,8,2,35,72,5417.0
2018,8,2,36,67,5421.0
2018,8,2,37,76,5456.0
2018,8,2,38,74,5870.0
2018,8,2,39,43,5894.0
2018,8,2,40,98,5956.0
2018,8,2,41,69,5965.0
2018,8,2,42,102,5990.0
2018,8,2,43,103,6076.0
2018,8,2,44,100,6177.0
2018,8,2,45,104,6342.0
2018,8,2,46,78,6396.0
2018,8,2,47,44,6969.0
2018,8,2,48,42,7063.0
2018,8,2,49,65,7072.0
2018,8,2,50,81,7085.0
2018,8,2,51,83,7480.0
2018,8,2,52,12,7492.0
2018,8,2,53,46,7753.0
2018,8,2,54,64,7855.0
2018,8,2,55,48,8473.0
2018,8,3,1,7,1311.0
2018,8,3,2,10,1313.0
2018,8,3,3,8,1319.0
2018,8,3,4,6,1325.0
2018,8,3,5,1,1327.0
2018,8,3,6,2,1331.0
2018,8,3,7,11,1331.0
2018,8,3,8,5,1337.0
2018,8,3,9,3,1354.0
2018,8,3,10,4,1356.0
2018,8,3,11,41,1366.0
2018,8,3,12,46,1399.0
2018,8,3,13,47,1400.0
2018,8,3,14,45,1401.0
2018,8,3,15,81,1402.0
2018,8,3,16,34,1405.0
2018,8,3,17,37,1409.0
2018,8,3,18,32,1410.0
2018,8,3,19,36,1414.0
2018,8,3,20,38,1415.0
2018,8,3,21,35,1423.0
2018,8,3,22,82,1426.0
2018,8,3,23,44,1431.0
2018,8,3,24,12,1432.0
2018,8,3,25,87,1453.0
2018,8,3,26,89,1461.0
2018,8,3,27,40,1462.0
2018,8,3,28,43,1492.0
2018,8,3,29,42,1527.0
2018,8,3,30,62,1548.0
2018,8,3,31,71,1550.0
2018,8,3,32,63,1560.0
2018,8,3,33,48,1566.0
2018,8,3,34,68,1567.0
2018,8,3,35,101,1571.0
2018,8,3,36,64,1573.0
2018,8,3,37,69,1583.0
2018,8,3,38,66,1586.0
2018,8,3,39,76,1590.0
2018,8,3,40,72,1600.0
2018,8,3,41,65,1607.0
2018,8,3,42,73,1621.0
2018,8,3,43,70,1629.0
2018,8,3,44,94,1642.0
2018,8,3,45,67,1667.0
2018,8,3,46,74,1742.0
2018,8,3,47,85,1743.0
2018,8,3,48,103,1858.0
2018,8,3,49,100,1873.0
2018,8,3,50,78,1920.0
2018,8,3,51,104,1991.0
2018,9,1,1,8,3562.0
2018,9,1,2,1,3574.0
2018,9,1,3,5,3590.0
2018,9,1,4,2,3600.0
2018,9,1,5,7,3601.0
2018,9,1,6,6,3605.0
2018,9,1,7,9,3605.0
2018,9,1,8,11,3620.0
2018,9,1,9,4,3621.0
2018,9,1,10,3,3644.0
2018,9,1,11,10,3650.0
2018,9,1,12,22,3815.0
2018,9,1,13,31,3846.0
2018,9,1,14,39,3869.0
2018,9,1,15,47,3869.0
2018,9,1,16,45,3883.0
2018,9,1,17,44,3885.0
2018,9,1,18,35,3893.0
2018,9,1,19,34,3893.0
2018,9,1,20,40,3896.0
2018,9,1,21,37,3900.0
2018,9,1,22,48,3900.0
2018,9,1,23,46,3901.0
2018,9,1,24,81,3923.0
2018,9,1,25,41,3925.0
2018,9,1,26,33,3927.0
2018,9,1,27,43,3929.0
2018,9,1,28,21,3956.0
2018,9,1,29,32,3964.0
2018,9,1,30,49,3990.0
2018,9,1,31,42,4007.0
2018,9,1,32,84,4016.0
2018,9,1,33,36,4084.0
2018,9,1,34,85,4209.0
2018,9,1,35,88,4238.0
2018,9,1,36,61,4270.0
2018,9,1,37,87,4286.0
2018,9,1,38,91,4304.0
2018,9,1,39,86,4373.0
2018,9,1,40,90,4384.0
2018,9,1,41,93,4439.0
2018,9,1,42,63,4470.0
2018,9,1,43,100,4544.0
2018,9,1,44,104,4561.0
2018,9,1,45,96,4569.0
2018,9,1,46,98,4615.0
2018,9,1,47,99,4626.0
2018,9,1,48,62,4643.0
2018,9,1,49,103,4707.0
2018,9,1,50,65,4799.0
2018,9,1,51,107,4883.0
2018,9,1,52,106,5240.0
2018,9,1,53,95,5250.0
2018,9,1,54,102,5369.0
2018,9,1,55,105,5561.0
2018,9,1,56,101,5796.0
2018,9,1,57,92,5967.0
2018,9,1,58,108,6764.0
2018,9,2,1,8,5044.0
2018,9,2,2,6,5045.0
2018,9,2,3,7,5050.0
2018,9,2,4,9,5060.0
2018,9,2,5,5,5069.0
2018,9,2,6,3,5080.0
2018,9,2,7,4,5096.0
2018,9,2,8,10,5096.0
2018,9,2,9,11,5140.0
2018,9,2,10,1,5143.0
2018,9,2,11,22,5314.0
2018,9,2,12,34,5379.0
2018,9,2,13,43,5380.0
2018,9,2,14,44,5384.0
2018,9,2,15,45,5393.0
2018,9,2,16,41,5408.0
2018,9,2,17,31,5428.0
2018,9,2,18,33,5430.0
2018,9,2,19,81,5450.0
2018,9,2,20,48,5473.0
2018,9,2,21,37,5489.0
2018,9,2,22,42,5516.0
2018,9,2,23,21,5535.0
2018,9,2,24,46,5607.0
2018,9,2,25,87,5759.0
2018,9,2,26,85,5855.0
2018,9,2,27,88,5867.0
2018,9,2,28,86,5946.0
2018,9,2,29,61,5955.0
2018,9,2,30,92,5974.0
2018,9,2,31,90,6136.0
2018,9,2,32,62,6265.0
2018,9,2,33,63,6268.0
2018,9,2,34,93,6275.0
2018,9,2,35,104,6311.0
2018,9,2,36,108,6331.0
2018,9,2,37,100,6352.0
2018,9,2,38,96,6367.0
2018,9,2,39,99,6378.0
2018,9,2,40,98,6749.0
2018,9,2,41,102,6786.0
2018,9,2,42,106,6828.0
2018,9,2,43,39,6828.0
2018,9,2,44,107,6914.0
2018,9,2,45,40,7023.0
2018,9,2,46,65,7080.0
2018,9,2,47,2,7151.0
2018,9,2,48,101,7246.0
2018,9,2,49,95,7334.0
2018,9,2,50,103,8713.0
2018,9,2,51,105,8855.0
2018,9,3,1,1,2393.0
2018,9,3,2,5,2396.0
2018,9,3,3,8,2409.0
2018,9,3,4,9,2411.0
2018,9,3,5,11,2414.0
2018,9,3,6,3,2415.0
2018,9,3,7,4,2432.0
2018,9,3,8,2,2451.0
2018,9,3,9,22,2528.0
2018,9,3,10,31,2534.0
2018,9,3,11,44,2543.0
2018,9,3,12,43,2550.0
2018,9,3,13,34,2555.0
2018,9,3,14,40,2577.0
2018,9,3,15,45,2586.0
2018,9,3,16,33,2592.0
2018,9,3,17,37,2600.0
2018,9,3,18,41,2618.0
2018,9,3,19,21,2623.0
2018,9,3,20,81,2624.0
2018,9,3,21,42,2643.0
2018,9,3,22,39,2693.0
2018,9,3,23,87,2711.0
2018,9,3,24,46,2772.0
2018,9,3,25,92,2833.0
2018,9,3,26,86,2859.0
2018,9,3,27,85,2913.0
2018,9,3,28,88,2932.0
2018,9,3,29,104,2980.0
2018,9,3,30,95,2980.0
2018,9,3,31,100,2986.0
2018,9,3,32,90,3034.0
2018,9,3,33,102,3046.0
2018,9,3,34,63,3049.0
2018,9,3,35,93,3064.0
2018,9,3,36,65,3093.0
2018,9,3,37,99,3133.0
2018,9,3,38,108,3147.0
2018,9,3,39,103,3162.0
2018,9,3,40,106,3182.0
2018,9,3,41,107,3274.0
2018,9,3,42,101,3340.0
2018,9,3,43,96,3422.0
2018,9,3,44,62,3576.0
2018,9,3,45,98,3585.0
2018,10,1,1,5,6748.0
2018,10,1,2,1,6748.0
2018,10,1,3,4,6750.0
2018,10,1,4,7,6764.0
2018,10,1,5,8,6780.0
2018,10,1,6,6,6783.0
2018,10,1,7,9,6785.0
2018,10,1,8,11,6798.0
2018,10,1,9,3,6811.0
2018,10,1,10,81,7160.0
2018,10,1,11,32,7373.0
2018,10,1,12,39,7390.0
2018,10,1,13,37,7531.0
2018,10,1,14,36,7582.0
2018,10,1,15,10,7583.0
2018,10,1,16,34,7675.0
2018,10,1,17,2,7745.0
2018,10,1,18,41,7798.0
2018,10,1,19,65,7928.0
2018,10,1,20,64,7936.0
2018,10,1,21,61,7961.0
2018,10,1,22,72,8144.0
2018,10,1,23,21,8239.0
2018,10,1,24,62,8286.0
2018,10,1,25,12,8289.0
2018,10,1,26,73,8303.0
2018,10,1,27,43,8380.0
2018,10,1,28,35,8402.0
2018,10,1,29,44,8446.0
2018,10,1,30,66,8511.0
2018,10,1,31,71,8568.0
2018,10,1,32,68,8727.0
2018,10,1,33,40,8865.0
2018,10,1,34,70,9173.0
2018,10,1,35,63,9224.0
2018,10,1,36,67,9486.0
2018,10,1,37,33,9746.0
2018,10,1,38,38,9748.0
2018,10,1,39,45,9751.0
2018,10,1,40,82,9772.0
2018,10,1,41,74,10331.0
2018,10,2,1,8,6081.0
2018,10,2,2,7,6111.0
2018,10,2,3,2,6126.0
2018,10,2,4,6,6149.0
2018,10,2,5,3,6253.0
2018,10,2,6,37,6401.0
2018,10,2,7,81,6417.0
2018,10,2,8,33,6424.0
2018,10,2,9,36,6494.0
2018,10,2,10,4,6497.0
2018,10,2,11,32,6514.0
2018,10,2,12,39,6590.0
2018,10,2,13,12,6616.0
2018,10,2,14,34,6631.0
2018,10,2,15,41,6863.0
2018,10,2,16,35,6912.0
2018,10,2,17,63,6925.0
2018,10,2,18,62,6972.0
2018,10,2,19,70,6976.0
2018,10,2,20,64,7011.0
2018,10,2,21,61,7011.0
2018,10,2,22,66,7114.0
2018,10,2,23,68,7157.0
2018,10,2,24,72,7347.0
2018,10,2,25,43,7357.0
2018,10,2,26,1,7378.0
2018,10,2,27,71,7497.0
2018,10,2,28,44,7681.0
2018,10,2,29,73,7932.0
2018,10,2,30,82,8001.0
2018,10,2,31,38,8133.0
2018,10,2,32,65,8167.0
2018,10,2,33,5,8353.0
2018,10,2,34,45,8463.0
2018,10,2,35,10,8560.0
2018,10,2,36,74,8600.0
2018,10,2,37,67,9416.0
2018,10,3,1,1,1488.0
2018,10,3,2,10,1496.0
2018,10,3,3,8,1502.0
2018,10,3,4,7,1511.0
2018,10,3,5,6,1537.0
2018,10,3,6,4,1548.0
2018,10,3,7,3,1550.0
2018,10,3,8,36,1561.0
2018,10,3,9,32,1581.0
2018,10,3,10,5,1589.0
2018,10,3,11,39,1605.0
2018,10,3,12,81,1607.0
2018,10,3,13,37,1608.0
2018,10,3,14,12,1614.0
2018,10,3,15,34,1623.0
2018,10,3,16,41,1644.0
2018,10,3,17,35,1672.0
2018,10,3,18,70,1755.0
2018,10,3,19,66,1760.0
2018,10,3,20,62,1777.0
2018,10,3,21,72,1790.0
2018,10,3,22,68,1809.0
2018,10,3,23,71,1814.0
2018,10,3,24,2,1822.0
2018,10,3,25,67,1823.0
2018,10,3,26,43,1830.0
2018,10,3,27,61,1830.0
2018,10,3,28,44,1882.0
2018,10,3,29,74,2138.0
2018,10,3,30,45,2389.0
2018,10,3,31,82,3411.0
2018,11,1,1,8,3964.0
2018,11,1,2,5,3993.0
2018,11,1,3,7,3995.0
2018,11,1,4,9,4000.0
2018,11,1,5,1,4002.0
2018,11,1,6,11,4013.0
2018,11,1,7,6,4030.0
2018,11,1,8,10,4032.0
2018,11,1,9,4,4048.0
2018,11,1,10,36,4152.0
2018,11,1,11,31,4211.0
2018,11,1,12,32,4219.0
2018,11,1,13,84,4237.0
2018,11,1,14,82,4257.0
2018,11,1,15,40,4267.0
2018,11,1,16,37,4272.0
2018,11,1,17,38,4326.0
2018,11,1,18,33,4350.0
2018,11,1,19,35,4381.0
2018,11,1,20,41,4448.0
2018,11,1,21,83,4450.0
2018,11,1,22,42,4519.0
2018,11,1,23,85,4554.0
2018,11,1,24,34,4569.0
2018,11,1,25,81,4587.0
2018,11,1,26,86,4594.0
2018,11,1,27,89,4634.0
2018,11,1,28,87,4866.0
2018,11,1,29,64,4882.0
2018,11,1,30,93,4983.0
2018,11,1,31,92,5012.0
2018,11,1,32,88,5094.0
2018,11,1,33,62,5101.0
2018,11,1,34,101,5147.0
2018,11,1,35,100,5163.0
2018,11,1,36,91,5230.0
2018,11,1,37,2,5230.0
2018,11,1,38,95,5240.0
2018,11,1,39,61,5313.0
2018,11,1,40,105,5322.0
2018,11,1,41,63,5428.0
2018,11,1,42,104,5500.0
2018,11,1,43,99,5501.0
2018,11,1,44,39,5514.0
2018,11,1,45,108,5526.0
2018,11,1,46,102,5660.0
2018,11,1,47,107,5685.0
2018,11,1,48,43,5702.0
2018,11,1,49,97,5744.0
2018,11,1,50,109,5754.0
2018,11,1,51,106,6008.0
2018,11,1,52,44,6714.0
2018,11,1,53,111,7572.0
2018,11,1,54,96,7922.0
2018,11,2,1,4,5070.0
2018,11,2,2,1,5080.0
2018,11,2,3,11,5082.0
2018,11,2,4,10,5083.0
2018,11,2,5,7,5091.0
2018,11,2,6,9,5094.0
2018,11,2,7,6,5097.0
2018,11,2,8,2,5115.0
2018,11,2,9,5,5144.0
2018,11,2,10,36,5380.0
2018,11,2,11,31,5385.0
2018,11,2,12,32,5422.0
2018,11,2,13,37,5430.0
2018,11,2,14,82,5450.0
2018,11,2,15,43,5452.0
2018,11,2,16,34,5469.0
2018,11,2,17,81,5484.0
2018,11,2,18,38,5490.0
2018,11,2,19,40,5490.0
2018,11,2,20,44,5492.0
2018,11,2,21,42,5499.0
2018,11,2,22,33,5502.0
2018,11,2,23,41,5633.0
2018,11,2,24,86,5749.0
2018,11,2,25,89,5838.0
2018,11,2,26,85,5889.0
2018,11,2,27,87,6028.0
2018,11,2,28,84,6043.0
2018,11,2,29,91,6124.0
2018,11,2,30,92,6183.0
2018,11,2,31,97,6227.0
2018,11,2,32,61,6308.0
2018,11,2,33,8,6325.0
2018,11,2,34,64,6342.0
2018,11,2,35,62,6357.0
2018,11,2,36,96,6472.0
2018,11,2,37,95,6509.0
2018,11,2,38,93,6517.0
2018,11,2,39,102,6545.0
2018,11,2,40,104,6651.0
2018,11,2,41,63,6835.0
2018,11,2,42,111,6838.0
2018,11,2,43,108,6856.0
2018,11,2,44,35,7083.0
2018,11,2,45,106,7505.0
2018,11,2,46,100,7614.0
2018,11,2,47,107,7909.0
2018,11,2,48,39,8351.0
2018,11,2,49,101,8366.0
2018,11,2,50,109,8571.0
2018,11,2,51,105,9272.0
2018,11,3,1,1,2090.0
2018,11,3,2,7,2096.0
2018,11,3,3,5,2108.0
2018,11,3,4,9,2113.0
2018,11,3,5,2,2114.0
2018,11,3,6,8,2121.0
2018,11,3,7,6,2123.0
2018,11,3,8,4,2129.0
2018,11,3,9,10,2137.0
2018,11,3,10,11,2146.0
2018,11,3,11,36,2193.0
2018,11,3,12,37,2200.0
2018,11,3,13,43,2213.0
2018,11,3,14,32,2218.0
2018,11,3,15,31,2225.0
2018,11,3,16,39,2228.0
2018,11,3,17,34,2234.0
2018,11,3,18,42,2238.0
2018,11,3,19,44,2238.0
2018,11,3,20,35,2243.0
2018,11,3,21,40,2244.0
2018,11,3,22,33,2254.0
2018,11,3,23,81,2270.0
2018,11,3,24,41,2290.0
2018,11,3,25,86,2361.0
2018,11,3,26,85,2363.0
2018,11,3,27,89,2406.0
2018,11,3,28,91,2473.0
2018,11,3,29,87,2487.0
2018,11,3,30,95,2512.0
2018,11,3,31,101,2527.0
2018,11,3,32,93,2532.0
2018,11,3,33,97,2532.0
2018,11,3,34,111,2534.0
2018,11,3,35,92,2534.0
2018,11,3,36,64,2559.0
2018,11,3,37,61,2577.0
2018,11,3,38,62,2604.0
2018,11,3,39,102,2638.0
2018,11,3,40,96,2638.0
2018,11,3,41,104,2642.0
2018,11,3,42,109,2679.0
2018,11,3,43,63,2684.0
2018,11,3,44,105,2720.0
2018,11,3,45,107,2750.0
2018,11,3,46,108,2761.0
2018,11,3,47,100,2816.0
2018,11,3,48,106,2886.0
2018,12,1,1,8,5667.0
2018,12,1,2,6,5694.0
2018,12,1,3,2,5697.0
2018,12,1,4,10,5697.0
2018,12,1,5,7,5705.0
2018,12,1,6,4,5706.0
2018,12,1,7,1,5706.0
2018,12,1,8,11,5712.0
2018,12,1,9,5,5727.0
2018,12,1,10,9,5734.0
2018,12,1,11,3,5812.0
2018,12,1,12,47,5903.0
2018,12,1,13,32,5915.0
2018,12,1,14,49,5924.0
2018,12,1,15,31,5925.0
2018,12,1,16,44,5945.0
2018,12,1,17,40,5959.0
2018,12,1,18,50,5969.0
2018,12,1,19,41,5970.0
2018,12,1,20,35,6085.0
2018,12,1,21,38,6148.0
2018,12,1,22,45,6204.0
2018,12,1,23,12,6234.0
2018,12,1,24,48,6311.0
2018,12,1,25,36,6547.0
2018,12,1,26,34,6580.0
2018,12,1,27,102,6625.0
2018,12,1,28,92,6642.0
2018,12,1,29,94,6646.0
2018,12,1,30,81,6672.0
2018,12,1,31,100,6679.0
2018,12,1,32,95,6689.0
2018,12,1,33,83,6773.0
2018,12,1,34,39,6782.0
2018,12,1,35,109,6971.0
2018,12,1,36,108,7071.0
2018,12,1,37,98,7114.0
2018,12,1,38,62,7119.0
2018,12,1,39,101,7132.0
2018,12,1,40,105,7199.0
2018,12,1,41,113,7206.0
2018,12,1,42,93,7217.0
2018,12,1,43,97,7242.0
2018,12,1,44,104,7289.0
2018,12,1,45,116,7311.0
2018,12,1,46,111,7348.0
2018,12,1,47,61,7477.0
2018,12,1,48,107,7525.0
2018,12,1,49,110,7531.0
2018,12,1,50,52,7594.0
2018,12,1,51,117,7649.0
2018,12,1,52,115,7787.0
2018,12,1,53,37,7865.0
2018,12,1,54,112,7949.0
2018,12,1,55,33,7997.0
2018,12,1,56,46,8010.0
2018,12,1,57,86,8043.0
2018,12,1,58,85,8096.0
2018,12,1,59,84,8379.0
2018,12,1,60,114,8452.0
2018,12,1,61,118,8658.0
2018,12,1,62,89,8671.0
2018,12,1,63,63,8821.0
2018,12,1,64,90,9262.0
2018,12,1,65,87,10478.0
2018,12,2,1,5,3587.0
2018,12,2,2,7,3596.0
2018,12,2,3,1,3599.0
2018,12,2,4,10,3612.0
2018,12,2,5,9,3613.0
2018,12,2,6,2,3614.0
2018,12,2,7,6,3624.0
2018,12,2,8,3,3683.0
2018,12,2,9,11,3687.0
2018,12,2,10,8,3695.0
2018,12,2,11,4,3722.0
2018,12,2,12,44,3787.0
2018,12,2,13,32,3795.0
2018,12,2,14,31,3808.0
2018,12,2,15,38,3831.0
2018,12,2,16,34,3832.0
2018,12,2,17,40,3843.0
2018,12,2,18,33,3850.0
2018,12,2,19,37,3852.0
2018,12,2,20,49,3873.0
2018,12,2,21,36,3899.0
2018,12,2,22,50,3954.0
2018,12,2,23,52,4007.0
2018,12,2,24,12,4140.0
2018,12,2,25,39,4158.0
2018,12,2,26,81,4231.0
